Unnamed: 0,text,Emotion
310351,i can t even be angry i m not feeling bitter i m not sad i m not looking down through the next few months and seeing everything there and i m not thinking of anything other than those i love you know who you are,sadness
98220,i know that my life should be really amazing with a fantastic wife and a nearly four year old boy but often when he wants to start playing a game with me or talks to me i just find him really annoying and end up snapping at him and then feeling guilty,neutral
289590,i thought maybe i should engage some kid or parent to bring them over but i was chasing megan and feeling shy myself and just didnt step up the way i should have,neutral
284586,i really do love christmas time and while this year is going to be a difficult one i am feeling pretty lucky,love
154454,i go into one of these stores looking for a deal in search of something i could wear for work or fun but i always end up feeling unhappy,fun
551576,ill feel a little less damaged than i usually do,neutral
449835,i found that was i was left frequently feeling anxious and disappointed because i never did return to ironman,neutral
533325,i feel like i am not productive if i spend hours on the floor playing with trucks,neutral
664738,i love these little babes dearly it s just an overwhelming feeling when i m helpless to control the flooding of memories from the lm s birth and his first months of life every time i nurse one of them,love
803969,im feeling hugely frustrated this morning,neutral
787190,im feeling much more virtuous now,neutral
484257,i feel frustrated and impatient,neutral
506837,i just feel like i dont like supporting walmart because maceys has such good family values and is closed on sundays and isnt trying to take over mom and pop stores but i have to be a smart consumer too,neutral
751377,i feel very clever that i joined the show when i did so i can pretend i had something to do with this ted danson of csi muses,neutral
774455,i feel sorry for brandons grandparents,neutral
74035,i had already been feeling apprehensive about being outside here at night but since that episode i have noticed that i have been choosing to stay inside a lot more at night,neutral
385144,if a close relatives life is in danger,neutral
65815,i actually feel relieved of their burden and embrace the progress i have made,neutral
